StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q1_Browser,Q1_Version,Q1_Operating System,Q1_Resolution,Q11_1,Q125,Q67,Q121,Q122,Q138_1,Q140_1,Q142_1,Q2_1,Q2_1,Group,Create New Field or Choose From Dropdown...,FL_4_DO_FL_28,FL_4_DO_FL_29,FL_4_DO_FL_30,FL_4_DO_FL_31,FL_4_DO_FL_32,FL_4_DO_FL_34,TWIN_ID
4/21/25 13:35,4/21/25 13:37,0,100,142,1,4/21/25 13:37,R_6E3ZYvROKwsIRAy,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,3,4,1,2,,,,4,,UA,,4,3,1,2,6,5,1435
4/21/25 13:38,4/21/25 13:39,0,100,63,1,4/21/25 13:39,R_1sZ3BgrftmaOzPZ,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,3,1,2,2,,,,4,,UA,,5,1,4,2,6,3,1436
4/21/25 18:37,4/21/25 18:39,0,100,122,1,4/21/25 18:39,R_1MiGJxg1Y4zjcM5,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1600x900,2,2,8,2,2,,,,,,CT,,6,1,3,4,5,2,1437
4/21/25 12:41,4/21/25 12:46,0,100,310,1,4/21/25 12:46,R_1BwDGBRzJC7ZaEC,,,,,anonymous,EN,Chrome,135.0.0.0,Android 10,412x883,1,2,4,1,2,,,,,,CT,,6,2,1,5,3,4,1439
4/21/25 16:23,4/21/25 16:24,0,100,67,1,4/21/25 16:24,R_7C3mg48LVjidDk5,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1536x864,,1,7,1,1,6,,,,,BT,,2,6,3,4,5,1,1440
4/21/25 12:30,4/21/25 12:31,0,100,95,1,4/21/25 12:31,R_61Mi34VBZ5r6qFJ,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,1,4,1,1,7,,,,,BT,,2,6,1,3,5,4,1442
4/21/25 15:55,4/21/25 15:56,0,100,73,1,4/21/25 15:56,R_5g0FoyKJyDUmgdv,,,,,anonymous,EN,Chrome,134.0.0.0,Windows NT 10.0,1920x1080,,3,4,1,1,,7,,,,PSA,,2,5,6,3,1,4,1443
4/21/25 13:30,4/21/25 13:31,0,100,43,1,4/21/25 13:31,R_7dF9JX3fRkC9uT1,,,,,anonymous,EN,Chrome,134.0.0.0,Windows NT 10.0,1920x1080,,2,7,2,2,3,,,,,BT,,4,6,3,5,1,2,1446
4/21/25 16:41,4/21/25 16:42,0,100,51,1,4/21/25 16:42,R_1dXegxJQdcvMNfW,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1440x900,,2,9,2,2,,,,,2,NANT,,5,3,2,1,4,6,1447
4/21/25 13:20,4/21/25 13:21,0,100,35,1,4/21/25 13:21,R_7Dq3ngEsl8lYL89,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,6,2,6,2,2,,,,,,CT,,6,3,5,2,1,4,1449
4/21/25 14:40,4/21/25 14:41,0,100,62,1,4/21/25 14:41,R_658HJKtOhapuAyB,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,2,2,4,1,1,,,,,,CT,,6,1,2,5,3,4,1451
4/21/25 15:05,4/21/25 15:07,0,100,102,1,4/21/25 15:07,R_3P2fJB6YW4xp0KG,,,,,anonymous,EN,Chrome iPhone,135.0.7049.83,iPhone,390x844,,2,1,1,1,,,,,1,NANT,,3,4,5,1,2,6,1452
4/21/25 16:07,4/21/25 16:09,0,100,89,1,4/21/25 16:09,R_7y7TmtOfWVW4hpL,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1280x800,,2,8,2,2,,6,,,,PSA,,4,1,6,3,2,5,1453
4/21/25 19:50,4/21/25 19:51,0,100,58,1,4/21/25 19:51,R_6OqSGyzV1oHoS6e,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1536x864,,2,6,1,2,,,,,2,NANT,,4,5,2,3,1,6,1455
4/21/25 12:41,4/21/25 12:44,0,100,168,1,4/21/25 12:44,R_7dzQiVA8X9CzMsT,,,,,anonymous,EN,Chrome,134.0.0.0,CrOS x86_64 14541.0.0,1187x667,,2,8,1,2,2,,,,,BT,,3,6,2,4,1,5,1456
4/21/25 15:25,4/21/25 15:26,0,100,63,1,4/21/25 15:26,R_5hNLSwixvBE82nn,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1280x720,,2,5,2,2,,,,,1,NANT,,4,3,5,1,2,6,1457
4/21/25 14:24,4/21/25 14:25,0,100,37,1,4/21/25 14:25,R_54FLZN9QVEG2vxQ,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,5,2,6,1,2,,,,,,CT,,6,2,4,1,5,3,1460
4/21/25 12:56,4/21/25 12:58,0,100,81,1,4/21/25 12:58,R_13g4GxKcM3J5lfe,,,,,anonymous,EN,Chrome,133.0.0.0,Macintosh,1728x1117,,2,7,1,2,,,,,1,NANT,,4,2,5,1,3,6,1465
4/21/25 12:29,4/21/25 12:30,0,100,71,1,4/21/25 12:30,R_5yrNo2y8rOz0JLQ,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,3,7,1,2,,5,,,,PSA,,2,5,6,1,4,3,1466
4/21/25 18:56,4/21/25 18:58,0,100,75,1,4/21/25 18:58,R_7GrWIjIGv9vl1rN,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,1,9,2,2,,,,2,,UA,,1,3,4,5,6,2,1467
4/21/25 14:27,4/21/25 14:28,0,100,93,1,4/21/25 14:28,R_7oNoohEaYWRwy2n,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1920x1080,,3,8,1,1,,,,,1,NANT,,5,2,1,4,3,6,1468
4/21/25 17:22,4/21/25 17:27,0,100,276,1,4/21/25 17:27,R_7nPm9PiBWueVSBC,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1440x900,,1,3,2,2,,,,3,,UA,,3,4,1,2,6,5,1470
4/21/25 12:10,4/21/25 12:12,0,100,120,1,4/21/25 12:12,R_74bj8kMPvoDQ6Pf,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,4,4,1,1,,6,,,,PSA,,1,4,6,2,5,3,1471
4/21/25 14:23,4/21/25 14:24,0,100,61,1,4/21/25 14:24,R_6attyiIDbRtcy3j,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,1,7,2,2,,,,1,,UA,,5,2,4,3,6,1,1474
4/21/25 18:55,4/21/25 18:59,0,100,239,1,4/21/25 18:59,R_1awxXiaisKotRAJ,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1920x1080,,3,4,1,2,,5,,,,PSA,,3,1,6,5,4,2,1475
4/21/25 15:37,4/21/25 15:38,0,100,84,1,4/21/25 15:38,R_6KEphrfoFQse21X,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,3,8,1,2,,,3,,,PSB,,3,5,1,6,4,2,1476
4/21/25 17:34,4/21/25 17:36,0,100,115,1,4/21/25 17:36,R_1nIw1EQkfi0Xiyo,,,,,anonymous,EN,Chrome,134.0.0.0,Macintosh,1512x982,,2,8,2,2,,3,,,,PSA,,5,1,6,2,4,3,1477
4/21/25 12:18,4/21/25 12:19,0,100,45,1,4/21/25 12:19,R_3IQOXmqFxl4nLLr,,,,,anonymous,EN,Edge,134.0.3124.105,Linux x86_64,360x740,3,3,2,2,2,,,,,,CT,,6,5,1,3,4,2,1478
4/21/25 14:56,4/21/25 14:57,0,100,81,1,4/21/25 14:57,R_5s1EQqjGwsIheVY,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1746x982,,2,1,1,1,7,,,,,BT,,2,6,1,3,5,4,1480
4/21/25 14:10,4/21/25 14:19,0,100,537,1,4/21/25 14:19,R_6YhP4p4APsIj4hG,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,2560x1440,,4,1,1,1,,4,,,,PSA,,4,2,6,1,5,3,1481
4/21/25 16:51,4/21/25 16:53,0,100,100,1,4/21/25 16:53,R_5rOOwbjJ9maqJmG,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,2048x1152,,4,1,1,2,7,,,,,BT,,4,6,5,1,3,2,1482
4/21/25 16:04,4/21/25 16:05,0,100,59,1,4/21/25 16:05,R_1lAhpUDqmx3l9jy,,,,,anonymous,EN,Opera,118.0.0.0,Windows NT 10.0,1280x720,,2,6,1,1,,,,,7,NANT,,4,5,1,2,3,6,1483
4/21/25 15:58,4/21/25 16:00,0,100,105,1,4/21/25 16:00,R_17I5gOPYF9moa6O,,,,,anonymous,EN,Edge,133.0.0.0,Windows NT 10.0,1920x1080,5,2,4,1,2,,,,,,CT,,6,4,1,5,2,3,1484
4/21/25 18:22,4/21/25 18:23,0,100,62,1,4/21/25 18:23,R_75tQBNGyeUqFAtw,,,,,anonymous,EN,Chrome,132.0.0.0,CrOS x86_64 14541.0.0,1366x768,,1,4,1,2,,,,1,,UA,,2,3,1,4,6,5,1485
4/21/25 15:43,4/21/25 15:46,0,100,131,1,4/21/25 15:46,R_5cwRHXBIlDl48Mt,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,3,1,2,2,,,4,,,PSB,,5,1,2,6,3,4,1490
4/21/25 12:35,4/21/25 12:37,0,100,87,1,4/21/25 12:37,R_1wzY3IhI6PVA8YZ,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,3,4,1,2,,,,2,,UA,,3,4,2,1,6,5,1493
4/21/25 19:19,4/21/25 19:20,0,100,99,1,4/21/25 19:20,R_3MJwhtgA0cLcoBE,,,,,anonymous,EN,Chrome,103.0.0.0,CrOS x86_64 14816.131.0,1187x667,,2,1,2,2,,,6,,,PSB,,1,2,5,6,4,3,1494
4/21/25 16:53,4/21/25 16:54,0,100,32,1,4/21/25 16:54,R_3NDN8dK9wI9Zdxn,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,3,4,1,2,,,,2,,UA,,2,1,5,3,6,4,1497
4/21/25 16:46,4/21/25 16:49,0,100,173,1,4/21/25 16:49,R_7v7E156Zbc2lnyx,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,3,5,1,2,7,,,,,BT,,4,6,5,2,3,1,1498
4/21/25 13:00,4/21/25 13:04,0,100,215,1,4/21/25 13:04,R_51j6fj4LRRGME2W,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,3,4,1,2,,,,1,,UA,,3,2,5,1,6,4,1500
4/21/25 14:41,4/21/25 14:42,0,100,86,1,4/21/25 14:42,R_3reKwM0XWyxNc8F,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1920x1080,,1,2,2,2,7,,,,,BT,,3,6,5,4,1,2,1501
4/21/25 13:00,4/21/25 13:01,0,100,49,1,4/21/25 13:01,R_19MpOcVm3ZDwWcN,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,896x504,,3,2,2,2,,,,,1,NANT,,2,3,1,5,4,6,1502
4/21/25 12:12,4/21/25 12:18,0,100,351,1,4/21/25 12:18,R_3Fb7kSTXXlxhiOQ,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,4,4,1,2,,,,2,,UA,,5,2,4,3,6,1,1503
4/21/25 12:12,4/21/25 12:14,0,100,80,1,4/21/25 12:14,R_7seKagcV69wchnX,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,3,3,7,2,2,,,,,,CT,,6,1,5,3,2,4,1504
4/21/25 16:33,4/21/25 16:37,0,100,181,1,4/21/25 16:37,R_3QfHTam7DK96nbs,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,1,1,4,1,1,,,,,,CT,,6,4,3,5,1,2,1505
4/21/25 12:12,4/21/25 12:15,0,100,180,1,4/21/25 12:15,R_7BYjDDD8fgUWjvm,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,4,3,3,1,1,,,,,,CT,,6,5,2,3,1,4,1506
4/21/25 13:40,4/21/25 13:42,0,100,93,1,4/21/25 13:42,R_6DuW4Txlsmcgn40,,,,,anonymous,EN,Firefox,136,Windows NT 10.0,1600x900,,2,3,1,2,5,,,,,BT,,4,6,1,3,2,5,1508
4/21/25 14:41,4/21/25 14:42,0,100,62,1,4/21/25 14:42,R_19ftSE2ncvwaDM5,,,,,anonymous,EN,Chrome,128.0.0.0,Macintosh,1280x800,,3,5,1,2,,,,,1,NANT,,1,5,3,4,2,6,1509
4/21/25 14:20,4/21/25 14:25,0,100,260,1,4/21/25 14:25,R_6bQw2FjgfP6CU8N,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1408x792,,3,4,1,1,,,,,1,NANT,,1,3,5,2,4,6,1515
4/21/25 16:21,4/21/25 16:22,0,100,86,1,4/21/25 16:22,R_3Lb8SmXjQv6Lq0i,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,1,9,1,2,,,,1,,UA,,4,5,1,2,6,3,1516
4/22/25 2:55,4/22/25 2:58,0,100,167,1,4/22/25 2:58,R_5WvPqhbrgipuvxb,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1280x720,,3,4,1,1,,,5,,,PSB,,2,4,1,6,3,5,1519
4/21/25 19:33,4/21/25 19:35,0,100,82,1,4/21/25 19:35,R_33ZGxiFTmVle48x,,,,,anonymous,EN,Chrome,103.0.0.0,CrOS x86_64 14816.131.0,1366x768,1,3,1,2,2,,,,,,CT,,6,2,3,4,1,5,1520
4/21/25 12:30,4/21/25 12:31,0,100,48,1,4/21/25 12:31,R_53xGVBtYPAil0o9,,,,,anonymous,EN,Chrome,131.0.0.0,Macintosh,1680x1050,1,2,8,1,2,,,,,,CT,,6,5,2,3,4,1,1521
4/21/25 12:38,4/21/25 12:39,0,100,49,1,4/21/25 12:39,R_5mdTcfjfngceT7S,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1440x900,5,3,5,2,2,,,,,,CT,,6,3,5,4,2,1,1523
4/21/25 17:13,4/21/25 17:15,0,100,140,1,4/21/25 17:15,R_7rwksEopZa7Vdog,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,3,9,2,2,,6,,,,PSA,,1,4,6,5,2,3,1527
4/21/25 12:12,4/21/25 12:14,0,100,103,1,4/21/25 12:14,R_7VJRijXKKPSEXAT,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,2560x1440,,4,6,1,2,,3,,,,PSA,,4,5,6,2,1,3,1528
4/21/25 15:22,4/21/25 15:28,0,100,335,1,4/21/25 15:28,R_7bWomoVzpNOHXGh,,,,,anonymous,EN,Opera,117.0.0.0,Windows NT 10.0,1920x1080,,2,4,1,2,,,7,,,PSB,,1,2,4,6,3,5,1529
4/21/25 14:17,4/21/25 14:18,0,100,50,1,4/21/25 14:18,R_11EW5hwbyq2L1u8,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,1,5,2,2,7,,,,,BT,,2,6,5,3,1,4,1530
4/21/25 12:10,4/21/25 12:12,0,100,95,1,4/21/25 12:12,R_3k4f3iymIrVnsvD,,,,,anonymous,EN,Chrome,109.0.0.0,Windows NT 10.0,1920x1080,,2,2,1,1,,,5,,,PSB,,4,3,1,6,5,2,1531
4/21/25 15:27,4/21/25 15:31,0,100,243,1,4/21/25 15:31,R_52hHnLjYMNOkxwb,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1600x900,,3,7,1,2,,5,,,,PSA,,4,3,6,1,5,2,1532
4/21/25 19:12,4/21/25 19:13,0,100,66,1,4/21/25 19:13,R_38UHXKgd2l1HZdX,,,,,anonymous,EN,Chrome,126.0.0.0,CrOS x86_64 14541.0.0,1745x981,,2,9,2,2,,5,,,,PSA,,5,1,6,2,3,4,1535
4/21/25 12:26,4/21/25 12:27,0,100,58,1,4/21/25 12:27,R_5DekLNvNJsaWKZ3,,,,,anonymous,EN,Chrome,134.0.0.0,CrOS x86_64 14541.0.0,1616x909,,3,1,1,2,,,,1,,UA,,4,2,1,3,6,5,1536
4/21/25 21:49,4/21/25 21:50,0,100,37,1,4/21/25 21:50,R_3h4cw4BgPqynAS5,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,2560x1440,,3,4,1,1,6,,,,,BT,,4,6,3,1,5,2,1538
4/22/25 2:09,4/22/25 2:18,0,100,591,1,4/22/25 2:18,R_6YKUerxmKAiKoxl,,,,,anonymous,EN,Chrome,131.0.0.0,Windows NT 10.0,1366x768,,2,3,2,2,,,,2,,UA,,3,1,2,4,6,5,1540
4/21/25 19:46,4/21/25 19:47,0,100,52,1,4/21/25 19:47,R_6FPxGZd96Q4eWVl,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1366x768,,1,4,1,1,,,,,2,NANT,,4,3,2,5,1,6,1542
4/21/25 19:00,4/21/25 19:01,0,100,71,1,4/21/25 19:01,R_7re8yOgfac1aqCl,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1366x768,,3,5,2,2,,,,1,,UA,,1,2,3,5,6,4,1543
4/21/25 18:05,4/21/25 18:06,0,100,48,1,4/21/25 18:06,R_5jp2QhfZz9kRFXG,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1920x1080,,3,7,1,1,,,,1,,UA,,2,3,4,1,6,5,1546
4/21/25 18:32,4/21/25 18:33,0,100,42,1,4/21/25 18:33,R_65QLTc7d8ARs1Lr,,,,,anonymous,EN,Edge,124.0.0.0,Windows NT 10.0,2560x1440,,4,8,1,2,,,7,,,PSB,,5,3,1,6,4,2,1547
4/21/25 15:49,4/21/25 15:51,0,100,70,1,4/21/25 15:51,R_7FQbsh4WFx9tIuJ,,,,,anonymous,EN,Chrome,132.0.0.0,Macintosh,1512x982,,3,9,1,1,4,,,,,BT,,5,6,3,1,4,2,1550
4/21/25 16:30,4/21/25 16:35,0,100,280,1,4/21/25 16:35,R_590BZz0rT8zHhxT,,,,,anonymous,EN,Opera,102.0.0.0,Macintosh,1024x640,,4,1,1,1,,,,1,,UA,,4,1,2,3,6,5,1551
4/21/25 19:36,4/21/25 19:45,0,100,594,1,4/21/25 19:45,R_6QEiOGX29MRBGjC,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,1,3,8,2,2,,,,,,CT,,6,5,3,2,1,4,1553
4/21/25 17:29,4/21/25 17:31,0,100,142,1,4/21/25 17:31,R_5QYTBpsNIiGf1FQ,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1536x864,,3,9,2,2,,,,,5,NANT,,2,5,4,3,1,6,1554
4/21/25 12:15,4/21/25 12:16,0,100,53,1,4/21/25 12:16,R_6EXrlWs924cBchH,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,1,2,9,1,2,,,,,,CT,,6,1,2,4,5,3,1558
4/21/25 12:17,4/21/25 12:18,0,100,50,1,4/21/25 12:18,R_7gZbC8QWtQhFfxU,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1440x900,,2,7,2,2,5,,,,,BT,,5,6,4,1,2,3,1560
4/21/25 17:21,4/21/25 17:22,0,100,118,1,4/21/25 17:22,R_3wdBPteQurVIe3i,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1397x786,,3,7,1,1,6,,,,,BT,,3,6,2,4,5,1,1561
4/21/25 13:20,4/21/25 13:21,0,100,92,1,4/21/25 13:21,R_7SwqRkncNM3v38t,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1184x666,2,2,3,1,2,,,,,,CT,,6,2,1,4,3,5,1562
4/21/25 18:04,4/21/25 18:05,0,100,73,1,4/21/25 18:05,R_31aysN7cUcc9mLe,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1920x1080,3,2,4,1,1,,,,,,CT,,6,2,1,4,3,5,1563
4/21/25 12:12,4/21/25 12:13,0,100,84,1,4/21/25 12:13,R_3rcVlsWAtRTSQTf,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,4,7,2,2,6,,,,,BT,,4,6,5,1,3,2,1565
4/21/25 15:01,4/21/25 15:02,0,100,48,1,4/21/25 15:02,R_6t56FyjmWmvZ1Ia,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,2,6,1,2,6,,,,,BT,,2,6,1,3,5,4,1567
4/21/25 20:43,4/21/25 20:44,0,100,89,1,4/21/25 20:44,R_5G6C7G0SbTgYisQ,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,3,9,2,2,,,,,1,NANT,,3,2,5,4,1,6,1569
4/21/25 15:02,4/21/25 15:03,0,100,57,1,4/21/25 15:03,R_7P6TJnjEgE29VY0,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x960,,3,9,1,2,,2,,,,PSA,,5,1,6,3,2,4,1575
4/21/25 15:24,4/21/25 15:25,0,100,58,1,4/21/25 15:25,R_500mCSf7sQdx9Wz,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,2560x1440,,3,9,2,2,,,,1,,UA,,1,3,2,4,6,5,1576
4/21/25 12:18,4/21/25 12:21,0,100,232,1,4/21/25 12:21,R_77aigq47j77I4A4,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1920x1080,3,4,5,1,2,,,,,,CT,,6,4,2,5,1,3,1578
4/21/25 15:41,4/21/25 15:43,0,100,92,1,4/21/25 15:43,R_3hts6Me1kVz2V8h,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1366x768,2,1,3,1,2,,,,,,CT,,6,3,5,2,4,1,1579
4/21/25 17:51,4/21/25 17:51,0,100,26,1,4/21/25 17:51,R_6X5ttEHhO8fOzys,,,,,anonymous,EN,Opera,117.0.0.0,Windows NT 10.0,2560x1440,4,4,4,1,2,,,,,,CT,,6,3,2,4,5,1,1580
4/21/25 20:19,4/21/25 20:21,0,100,130,1,4/21/25 20:21,R_3YodLiHt8LShLVF,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1280x720,,2,3,1,1,,,,1,,UA,,5,1,4,3,6,2,1581
4/21/25 21:23,4/21/25 21:23,0,100,36,1,4/21/25 21:23,R_6TI68RcPMEayjd4,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1920x1080,,2,6,2,2,,,,5,,UA,,5,3,4,1,6,2,1582
4/21/25 15:15,4/21/25 15:16,0,100,87,1,4/21/25 15:16,R_62os9fAeAZYdewg,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1280x800,,4,6,1,1,4,,,,,BT,,3,6,5,4,2,1,1583
4/21/25 13:21,4/21/25 13:22,0,100,51,1,4/21/25 13:22,R_3ZOTGmKZur4XEJ3,,,,,anonymous,EN,Chrome,125.0.0.0,Android 10,360x780,,2,4,2,2,7,,,,,BT,,1,6,5,4,3,2,1584
4/21/25 15:17,4/21/25 15:19,0,100,82,1,4/21/25 15:19,R_6l4NU0FCDf5NNOe,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1581x667,,1,9,1,2,,,,7,,UA,,3,2,4,1,6,5,1585
4/21/25 15:01,4/21/25 15:02,0,100,77,1,4/21/25 15:02,R_3horqkPbK76MFkq,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,2,7,2,2,7,,,,,BT,,4,6,2,3,1,5,1588
4/21/25 17:31,4/21/25 17:33,0,100,135,1,4/21/25 17:33,R_7NxNsRsA8U7Qefe,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1280x720,1,2,1,1,2,,,,,,CT,,6,3,4,5,1,2,1589
4/22/25 0:49,4/22/25 0:51,0,100,140,1,4/22/25 0:51,R_7FRqSAynDpOj8k7,,,,,anonymous,EN,Chrome,116.0.0.0,Macintosh,1280x800,,1,3,1,2,,,4,,,PSB,,3,1,4,6,2,5,1591
4/21/25 13:15,4/21/25 13:18,0,100,152,1,4/21/25 13:18,R_71zjYX44Grm3i73,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,2,3,2,2,,,,3,,UA,,1,5,3,4,6,2,1594
4/21/25 13:01,4/21/25 13:02,0,100,69,1,4/21/25 13:02,R_6nZfyggmrGtAzo5,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,3,3,1,2,6,,,,,BT,,5,6,1,4,3,2,1595
4/21/25 12:51,4/21/25 12:51,0,100,57,1,4/21/25 12:51,R_3mtuITOUyFNRdSb,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,3,6,1,2,,,3,,,PSB,,1,4,3,6,5,2,1596
4/21/25 13:04,4/21/25 13:05,0,100,58,1,4/21/25 13:05,R_6E5kS3b86zzI27C,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,4,9,1,2,,3,,,,PSA,,2,1,6,3,4,5,1602
4/21/25 14:54,4/21/25 14:57,0,100,190,1,4/21/25 14:57,R_5uzZw4UIvSv47Qd,,,,,anonymous,EN,Firefox,137,Macintosh,2048x1152,,3,1,1,1,,,3,,,PSB,,4,5,2,6,1,3,1605
4/21/25 13:18,4/21/25 13:20,0,100,67,1,4/21/25 13:20,R_1ruwpvUcAXc1y5d,,,,,anonymous,EN,Chrome,134.0.0.0,CrOS x86_64 14541.0.0,1920x1080,,4,8,1,2,,,3,,,PSB,,3,4,1,6,2,5,1611
4/21/25 15:53,4/21/25 16:21,0,100,1701,1,4/21/25 16:21,R_1FxqXGNCIdDWV05,,,,,anonymous,EN,Chrome,135.0.0.0,Linux x86_64,432x960,,3,1,1,1,,,,,2,NANT,,2,3,5,1,4,6,1613
4/21/25 17:27,4/21/25 17:29,0,100,87,1,4/21/25 17:29,R_3nUaEu6qXJ4pVi9,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,3,4,1,2,,,,1,,UA,,5,3,2,4,6,1,1614
4/21/25 12:44,4/21/25 12:47,0,100,176,1,4/21/25 12:47,R_7r6pSpJrXXgJtzf,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1200,,2,7,2,2,,,3,,,PSB,,4,3,5,6,1,2,1618
4/21/25 13:06,4/21/25 13:07,0,100,55,1,4/21/25 13:07,R_1wRXUfk2P8Me3hk,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,4,7,1,1,,,5,,,PSB,,4,2,5,6,3,1,1619
4/21/25 14:43,4/21/25 14:45,0,100,108,1,4/21/25 14:45,R_5KIzKGGKjQq4hLw,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,2,7,1,2,,,4,,,PSB,,3,5,1,6,2,4,1620
4/21/25 15:49,4/21/25 15:53,0,100,230,1,4/21/25 15:53,R_7gRur4KhtsfyPB7,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,2,5,2,2,,,7,,,PSB,,1,3,4,6,2,5,1622
4/21/25 15:06,4/21/25 15:10,0,100,223,1,4/21/25 15:10,R_3oo6zvMyu8HmW2K,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1248x702,7,3,1,1,1,,,,,,CT,,6,2,3,1,4,5,1626
