StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,consent non_twins,consent twins,Q57,Q4_First Click,Q4_Last Click,Q4_Page Submit,Q4_Click Count,attitude_1,argument,new_att_1,i1_1,i1_2,i2_1,i2_2,i3_1,i3_2,a1_1,a2_1,a3_1,side1,side2,side3,side 2,absurd_1,absurd_2,absurd_3,s_1,s_2,s_3,FL_42_DO_FL_29,FL_42_DO_FL_43,FL_6_DO_FL_7,FL_6_DO_FL_8,FL_15_DO_FL_16,FL_15_DO_FL_17,FL_12_DO_FL_13,FL_12_DO_FL_14,FL_50_DO_FL_51,FL_50_DO_FL_52,FL_59_DO_FL_60,FL_59_DO_FL_61,FL_56_DO_FL_57,FL_56_DO_FL_58,Imagine1_DO_i1_2,Imagine1_DO_Q9,Imagine1_DO_Q8,Imagine1_DO_i1_1,Imagine2_DO_i2_2,Imagine2_DO_i2_1,Imagine2_DO_Q12,Imagine2_DO_Q11,Imagine3_DO_i3_1,Imagine3_DO_Q18,Imagine3_DO_Q17,Imagine3_DO_i3_2,TWIN_ID,
6/6/2025 19:34,6/6/2025 19:43,100,530,1,6/6/2025 19:43,4,,i will not use AI to answer this survey,0,0,23.62,0,50,Everyone deserves the right to be able to live and afford necessities. A UBI should be available so that no one has to worry about where their next meal is coming from or where they will be sleeping that night.,71,5,4,3,5,3,3,3,3,2,a good idea,,in support,supports,A,B,B,control,control,control,1,,1,,,1,,1,1,,1,,1,,2,1,,3,2,3,1,,3,1,,2,1400,
6/4/2025 19:19,6/4/2025 19:25,100,322,1,6/4/2025 19:25,4,,I will not use AI to answer this survey,0,0,20.763,0,50,"If everyone gets the same benefits AND holds a job that would be fine. If I am working and the next-door Joe sits at home and gets the same income as me, NO!",50,1,1,7,1,7,4,7,7,7,a good idea,,in support,supports,A,B,A,test,test,control,1,,1,,,1,1,,,1,,1,1,,2,,1,3,3,2,,1,2,1,,3,1401,
6/4/2025 18:05,6/4/2025 18:11,100,396,1,6/4/2025 18:11,4,,I will not use AI to answer this survey.,0,0,7.932,0,0,"Universal Basic Income would support consumer spending.  Consumer spending is supposed to make up something like 66% of the US economy.  Most or all of UBI would be spent, UBI would help the economy.  (This is the best I could do.  It is not compelling.  There is no such argument.) ",0,4,5,3,5,2,2,1,2,4,a good idea,supports,in support,,B,B,B,control,control,control,,,,1,,1,,1,1,,1,,1,,2,1,,3,3,2,1,,2,1,,3,1402,
6/6/2025 22:15,6/6/2025 22:23,100,466,1,6/6/2025 22:23,4,,I will not use AI to answer this survey,0,0,36.3,0,67,Universal basic income oould be detrimental to the United States by crumbling the economy. The amount to pay every citizen would be a significant amount of money beyond cuts and carbon taxes. ,68,6,5,4,6,2,2,2,4,7,a bad idea,opposes,against,,B,B,A,test,test,control,,,,1,,1,1,,,1,,1,1,,2,,1,3,3,2,,1,2,1,,3,1407,
6/5/2025 13:39,6/5/2025 13:44,100,297,1,6/5/2025 13:44,4,,I will not use AI to answer this survey,20.038,20.038,20.534,1,85,Universal basic income would raise the country's deficit because giving that many people extra money does not seem sustainable. There are close to 400 million people in the US and most of those people are over 18. Providing for that many Americans doesn't seem possible.,85,3,2,7,3,2,1,1,6,1,a bad idea,opposes,against,,B,A,B,test,test,control,,,,1,1,,,1,,1,,1,1,,2,,1,3,3,2,,1,2,1,,3,1408,
6/5/2025 14:27,6/5/2025 14:30,100,173,1,6/5/2025 14:30,4,,I will not use AI to answer this survey,0,0,7.927,0,89,It might make people more lazy. If they don't have to work to get money it could be a bad thing. I think there should be some regulations and rules with it. ,67,4,4,3,5,1,1,4,2,4,a bad idea,opposes,against,,B,B,A,control,control,test,,,,1,,1,1,,1,,1,,,1,3,1,,2,3,2,1,,3,,1,2,1410,
6/4/2025 16:38,6/4/2025 16:42,100,230,1,6/4/2025 16:42,4,,"""I will not use AI to answer this survey""",0,0,12.572,0,100,"I would think it would only pertain to people making a certain amount of money, the lowest incomes.  The rich would not need this.  It would help with income inequality and give the poorest a better chance of improving their lives.",100,6,6,5,4,1,1,6,6,3,a bad idea,opposes,against,,A,B,B,control,test,test,,,1,,,1,,1,1,,,1,,1,2,1,,3,2,3,,1,3,,1,2,1411,
6/4/2025 18:38,6/4/2025 18:42,100,249,1,6/4/2025 18:42,4,,I will not use AI to answer this survey,0,0,12.593,0,95,"I think that one danger of UBI might be increasing costs of goods or inflation. If suddenly people have more money, especially lower income people, they will start buying more things, increasing the demand. Maybe that would increase the cost and cause inflation.",92,4,4,6,5,3,2,2,4,3,a bad idea,opposes,against,,A,A,B,control,control,test,,,1,,1,,,1,1,,1,,,1,2,1,,3,2,3,1,,3,,1,2,1412,
6/5/2025 9:05,6/5/2025 9:08,100,191,1,6/5/2025 9:08,4,,I will not use AI to answer this survey,0,0,15.223,0,16,"Giving people a universal basic income will greatly enhance the quality of some people's lives. It will reduce homelessness, and probably decrease many social problems we have, such as addiction and lawlessness.",14,5,7,1,5,1,1,4,1,6,a good idea,supports,in support,,B,B,A,control,control,test,,,,1,,1,1,,1,,1,,,1,2,1,,3,3,2,1,,3,,1,2,1418,
6/4/2025 16:45,6/4/2025 16:50,100,292,1,6/4/2025 16:50,4,,I will not use AI to answer this survey,3.421,3.421,10.659,1,100,"Having a UBI in the U.S. could create a crisis where less people are working, and businesses are understaffed. Without the incentive of paying for things like housing and food, people will be less encouraged to stay in the workforce. ",100,4,3,3,5,2,1,4,5,5,a bad idea,opposes,against,,B,B,B,test,control,control,,,,1,,1,,1,,1,1,,1,,2,,1,3,3,2,1,,2,1,,3,1419,
6/4/2025 16:47,6/4/2025 16:52,100,290,1,6/4/2025 16:52,4,,I will not use AI to answer this survey,0,0,19.546,0,22,Universal basic income reduces some of the income disparity of this country.  I would insure that all have the necessary basics of life.  It could significantly reduce poverty induced crimes.,24,4,4,3,5,2,3,5,2,3,a good idea,supports,in support,,B,B,A,control,control,test,,,,1,,1,1,,1,,1,,,1,2,1,,3,3,2,1,,3,,1,2,1420,
6/5/2025 11:48,6/5/2025 11:54,100,344,1,6/5/2025 11:54,4,,I will not use AI to answer this survey,0,0,41.661,0,0,"AI is taking away jobs as many changes have in the past. As jobs are taken away, having UBI would help keep persons stable while they search for replacement work or retrain. Noting that there needs to be checks and balances so persons are encouraged to make upward changes and not just live off the state. ",0,5,6,7,4,2,1,5,6,2,a good idea,supports,in support,,B,B,B,control,test,control,,,,1,,1,,1,1,,,1,1,,2,1,,3,3,2,,1,2,1,,3,1421,
6/4/2025 20:46,6/4/2025 20:49,100,191,1,6/4/2025 20:49,4,,I will not use AI to answer this survey,0,0,10.336,0,73,Some people might never experience working or having a career. That is something that it is important for any one able to experience to do because of self-esteem.,78,5,6,3,6,2,5,6,2,7,a bad idea,opposes,against,,B,B,B,test,control,test,,,,1,,1,,1,,1,1,,,1,3,,1,2,3,2,1,,2,,1,3,1422,
6/4/2025 16:39,6/4/2025 16:45,100,373,1,6/4/2025 16:45,4,,"""I will not use AI to answer this survey""",0,0,17.785,0,100,It's unfair to those who work hard and earn more money. UBI might have an affect on motivation to work. Might cause inflation as a result of more spending power for everyone.,100,7,7,6,6,1,1,4,4,2,a bad idea,opposes,against,,A,A,A,control,test,control,,,1,,1,,1,,1,,,1,1,,3,1,,2,2,3,,1,2,1,,3,1425,
6/7/2025 5:48,6/7/2025 5:55,100,443,1,6/7/2025 5:55,4,,I will not use AI to answer this survey,0,0,20.526,0,50,"A universal basic income would probably increase inflation the same way the stimulus did. Aiding people in acquiring the basic resources they need to survive is a noble goal, but it won't do them any good if prices just raise out of the basic income range anyway.",50,2,4,6,2,1,2,4,1,4,a bad idea,opposes,against,,B,B,B,control,test,test,,1,,1,,1,,1,1,,,1,,1,3,1,,2,3,2,,1,3,,1,2,1426,
6/4/2025 17:32,6/4/2025 17:38,100,315,1,6/4/2025 17:38,4,,I will not use AI to answer this survey,2.383,16.245,32.175,4,75,"The most compelling argument against it is if it is really practical financially.  Would there be enough taxes or reduction in other programs to actually pay every citizen? Also, how would it be distributed? If I live in California, I would need a much higher amount than if I live in Kentucky.",70,4,4,4,4,4,2,4,6,2,a bad idea,opposes,against,,B,B,B,control,control,test,,,,1,,1,,1,1,,1,,,1,3,1,,2,3,2,1,,3,,1,2,1427,
6/4/2025 16:41,6/4/2025 16:44,100,216,1,6/4/2025 16:44,4,,I will not use AI to answer this survey,0,0,18.34,0,100,People should be able to make as much money as their potential allows them. It is the American dream.,100,6,6,6,6,2,2,2,4,4,a bad idea,opposes,against,,B,B,A,control,test,control,,,,1,,1,1,,1,,,1,1,,2,1,,3,2,3,,1,3,1,,2,1434,
6/4/2025 16:45,6/4/2025 16:58,100,794,1,6/4/2025 16:58,4,,I will not use AA to answer this survey ,295.695,295.695,304.131,1,100,That it would make everything rise in price as it usually does.  And it would probably be to the extent like covid.,80,5,4,4,5,6,6,4,5,3,a bad idea,opposes,against,,B,B,B,test,test,control,,,,1,,1,,1,,1,,1,1,,2,,1,3,2,3,,1,3,1,,2,1435,
6/4/2025 17:07,6/4/2025 17:36,100,1695,1,6/4/2025 17:36,4,,I will not use AI to answer this survey.,0,0,20.771,0,100,It might lead to a spike in inflation. If landlords or others know you're receiving UBI they might be inclined to raise rents or other prices because they know you are receiving those funds. It might just cause prices across the board to go up.,100,3,4,1,7,1,3,2,2,1,a bad idea,opposes,against,,A,A,B,control,control,test,,,1,,1,,,1,1,,1,,,1,2,1,,3,2,3,1,,2,,1,3,1439,
6/4/2025 19:24,6/4/2025 19:28,100,242,1,6/4/2025 19:28,4,,I will not use AI to answer this survey,0,0,21.736,0,81,This would still leave the most vulnerable population living on the edge while giving benefits to folks that probably don't need them. A better idea would be to have a flat tax that would ensure every person paid the same amount in taxes for every dollar earned.,42,5,6,6,4,3,3,2,4,2,a bad idea,opposes,against,,B,B,B,control,test,control,,,,1,,1,,1,1,,,1,1,,3,1,,2,2,3,,1,3,1,,2,1440,
6/5/2025 21:02,6/5/2025 21:12,100,590,1,6/5/2025 21:12,4,,I will not use AI to answer this survey,0,0,27.26,0,1,There is no compelling argument or any type of argument for universal basic income. I believe this was established and proven by the pilgrims in the 1600s.,1,4,5,2,6,1,1,4,1,4,a good idea,supports,in support,,A,B,B,test,test,control,,,1,,,1,,1,,1,,1,1,,2,,1,3,3,2,,1,2,1,,3,1442,
6/4/2025 21:49,6/4/2025 21:58,100,536,1,6/4/2025 21:58,4,,I will not use AI to answer this survey,0,0,87.19,0,40,"One of the biggest bright sides of a universal basic income is that poverty rates would, hopefully, decrease. Giving people housing and money for food would give people the chance to ""get their feet under them"" and would lead to poverty going down. ",45,5,3,5,4,2,2,3,6,5,a good idea,supports,in support,,A,B,A,test,control,control,,,1,,,1,1,,,1,1,,1,,3,,1,2,3,2,1,,3,1,,2,1445,
6/4/2025 22:24,6/4/2025 22:27,100,153,1,6/4/2025 22:27,4,,I will not use AI to answer this survey,0,0,12.499,0,60,It could discourage people to get and keep jobs since their needs would be taken care of already. That could lead to less taxes being paid to keep up with government spending.,60,3,4,2,6,1,1,1,1,1,a bad idea,opposes,against,,A,A,A,control,control,test,,,1,,1,,1,,1,,1,,,1,2,1,,3,2,3,1,,3,,1,2,1446,
6/4/2025 16:41,6/4/2025 16:46,100,269,1,6/4/2025 16:46,4,,I will not use AI to answer this survey,0,0,17.544,0,82,"It is unfair to tax heavily those who have earned their way to the top. If someone goes to school for 8 years, gets a PhD and earns a lot of money. Should they be taxed so heavily that they barely make more and their money is redistributed to those with less?",70,3,3,4,5,3,3,4,3,3,a bad idea,opposes,against,,B,A,A,test,control,control,,,,1,1,,1,,,1,1,,1,,2,,1,3,2,3,1,,3,1,,2,1448,
6/4/2025 18:40,6/4/2025 18:45,100,332,1,6/4/2025 18:45,4,,I will not use AI to answer this survey,0,0,14.878,0,100,I feel it might remove the ambition to work for some people. I also think that some people would use this for drugs or other illegal activities. I think it would make some people lazy.,100,6,2,2,5,1,1,4,4,5,a bad idea,opposes,against,,A,A,A,control,control,control,,,1,,1,,1,,1,,1,,1,,3,1,,2,2,3,1,,3,1,,2,1451,
6/4/2025 19:52,6/4/2025 20:01,100,499,1,6/4/2025 20:01,4,,"I will not use AI to answer this survey""",0,0,26.203,0,100,A guaranteed income for everyone might lead to a lot people not wanting to work. If they have money coming in every month they won't have a reason to. ,76,7,7,1,7,1,1,1,1,4,a bad idea,opposes,against,,A,B,A,control,control,control,,,1,,,1,1,,1,,1,,1,,3,1,,2,3,2,1,,3,1,,2,1452,
6/4/2025 16:53,6/4/2025 16:58,100,299,1,6/4/2025 16:58,4,,I will not use AI to answer this survey.,0,0,15.783,0,5,A universal basic income would be nice because it would create equality.  It would cover basic expenses.,0,3,3,5,5,2,1,4,4,2,a good idea,supports,in support,,B,A,B,test,test,control,,,,1,1,,,1,,1,,1,1,,2,,1,3,2,3,,1,2,1,,3,1453,
6/4/2025 20:07,6/4/2025 20:10,100,151,1,6/4/2025 20:10,4,,I will not use AI to answer this study,0,0,5.861,0,23,It would allow those in poverty to theoretically be lifted out of poverty. It would uplift the American people and provide a better quality of life if implemented properly,23,6,5,5,6,4,4,3,4,4,a good idea,supports,in support,,A,B,A,control,test,test,,,1,,,1,1,,1,,,1,,1,3,1,,2,2,3,,1,2,,1,3,1454,
6/4/2025 16:46,6/4/2025 16:50,100,222,1,6/4/2025 16:50,4,,I will not use AI to answer this survey,0,0,16.315,0,90,"It may motivate a lot of people to not work at all. In return, it can drastically ruin the economy and diminish the overall development of the country.",70,7,5,4,6,2,3,4,5,6,a bad idea,opposes,against,,A,A,A,control,test,control,,,1,,1,,1,,1,,,1,1,,2,1,,3,3,2,,1,2,1,,3,1455,
6/4/2025 17:07,6/4/2025 17:10,100,160,1,6/4/2025 17:10,4,,I will not use AI to answer this survey,0,0,8.883,0,72,"I believe prices on goods will inflate too quickly, and society will shift. I believe in the end it will hurt the economy due to capitalistic consequences of a universal basic income.",60,5,6,6,3,2,2,1,5,3,a bad idea,opposes,against,,B,A,A,control,test,control,,,,1,1,,1,,1,,,1,1,,2,1,,3,3,2,,1,2,1,,3,1460,
6/4/2025 19:47,6/4/2025 19:53,100,346,1,6/4/2025 19:53,4,,I will not use AI to answer this survey,0,0,21.144,0,0,"It would help to eliminate some homeless issues, getting folks off the streets.  Especially in the case of single parents with children the are forced to live in their cars or on the streets.  ",0,7,7,6,6,1,1,5,3,1,a good idea,supports,in support,,B,A,B,control,test,test,,,,1,1,,,1,1,,,1,,1,3,1,,2,3,2,,1,3,,1,2,1467,
6/4/2025 19:27,6/4/2025 19:28,100,114,1,6/4/2025 19:28,4,,I will not use AI to answer this survey,0,0,6.501,0,100,Universal basic income will make people lazy. They will not want to work and our society will collapse.,100,4,4,7,5,2,2,6,7,1,a bad idea,opposes,against,,B,B,B,test,test,test,,,,1,,1,,1,,1,,1,,1,2,,1,3,2,3,,1,2,,1,3,1470,
6/5/2025 9:29,6/5/2025 9:35,100,326,1,6/5/2025 9:35,4,,I will not use AI to answer this survey,0,0,20.716,0,100,"A argument against universal basic income is the obtaining and finding the cost to obtain and sustain it successfully. If taxes had to be increased in order to pay for it, this could create additional hardships for the people who already have low or very low incomes; or for people already living paycheck to paycheck. ",100,4,4,5,4,2,2,2,6,5,a bad idea,opposes,against,,B,B,A,control,control,test,,,,1,,1,1,,1,,1,,,1,2,1,,3,3,2,1,,3,,1,2,1471,
6/4/2025 16:51,6/4/2025 16:55,100,214,1,6/4/2025 16:55,4,,I will not use AI to answer this survey,5.061,5.061,5.384,1,96,It might be bad for the general economy and short-term with such implementation considering we haven't done anything like that before.,93,6,5,5,6,5,2,4,6,2,a bad idea,opposes,against,,B,B,A,control,test,test,,,,1,,1,1,,1,,,1,,1,2,1,,3,3,2,,1,2,,1,3,1472,
6/6/2025 10:17,6/6/2025 10:29,100,728,1,6/6/2025 10:29,4,,I will not use AI to answer this survey.,0,0,12.006,0,100,"Universal basic income would hobble the poverty wage system used in america to maintain the slave/working class. If everyone has a basic amount of income to meet their basic needs, they are far less likely to feel the need to work for poverty level wages. This would create a rise in wages that would result in less stock dividends due to higher work force costs. If the stocks go down, obviously the economy is doing bad. So raising people out of poverty would ruin the economy. ",100,4,3,7,1,1,1,5,1,3,a bad idea,opposes,against,,A,B,B,control,test,test,,,1,,,1,,1,1,,,1,,1,3,1,,2,2,3,,1,3,,1,2,1474,
6/4/2025 17:32,6/4/2025 17:38,100,370,1,6/4/2025 17:38,4,,I will not use AI to answer this survey,0,0,45.913,0,50,"Universal basic income would allow struggling families to be relieved of some of the financial burden that they carry. In addition, it could lead to a domino effect that would allow all of society to partake in a more liberal world view. ",61,4,4,6,2,3,2,1,3,4,a good idea,,in support,supports,A,A,A,test,test,control,1,,1,,1,,1,,,1,,1,1,,2,,1,3,2,3,,1,2,1,,3,1475,
6/4/2025 17:20,6/4/2025 17:23,100,178,1,6/4/2025 17:23,4,,I will not use AI to answer this survey,0,0,22.652,0,24,"Ensuring that people who fall into, or are currently in, poverty, are able to sustain themselves without having to worry about finding employment or scraping together a safety net from their savings.",36,5,6,5,3,1,1,1,5,3,a good idea,supports,in support,,A,A,A,control,test,test,,,1,,1,,1,,1,,,1,,1,2,1,,3,2,3,,1,3,,1,2,1477,
6/4/2025 18:58,6/4/2025 19:04,100,385,1,6/4/2025 19:04,4,,I will not use AI to answer this survey,0,0,17.676,0,100,"I guess if it couldn't be implemented, because of costs, that it might be reasonable to start out limiting payments to people at the lower economic end, though I think this would really depart from the whole concept.  I can't think of any argument against that I would find personally compelling.  Unless World War III has broken out and the country is in shambles.",100,4,5,5,3,1,1,1,2,7,a bad idea,opposes,against,,B,B,A,control,control,control,,,,1,,1,1,,1,,1,,1,,3,1,,2,3,2,1,,3,1,,2,1480,
6/4/2025 17:01,6/4/2025 17:10,100,574,1,6/4/2025 17:10,4,,I will not use AI,0,0,29.927,0,85,It will tend to make some people lazy and not hardworking to some extent and therefore that will make them to take advantage of others,88,7,7,4,7,7,6,7,6,7,a bad idea,opposes,against,,A,A,A,control,control,test,,,1,,1,,1,,1,,1,,,1,3,1,,2,2,3,1,,2,,1,3,1481,
6/4/2025 16:50,6/4/2025 17:03,100,780,1,6/4/2025 17:03,4,,I will not use AI to answer this survey,0,0,21.909,0,50,"Universal Income would be particularly beneficial to the working and lower class. It would make actual poverty obsolete. It should end homeless-ness, though people still have personal choices that may cause this condition. It would help those who are disabled or seniors maintain at least a reasonable base standard of living, without fearing homeless-ness or lack of basic shelter and food needs.",50,5,5,5,5,1,1,4,5,4,a good idea,,in support,supports,B,B,A,control,control,test,1,,,1,,1,1,,1,,1,,,1,2,1,,3,3,2,1,,3,,1,2,1483,
6/6/2025 13:22,6/6/2025 13:29,100,385,1,6/6/2025 13:29,4,,I will not use AI to answer this survey,0,0,15.07,0,56,it would be a bad idea to use universal basic income because some people do not need it. also I believe some people could likely abuse this as they would not be interested in finding a job and just rely on this.,56,3,2,5,3,1,2,1,5,3,a bad idea,opposes,against,,A,B,B,test,test,control,,,1,,,1,,1,,1,,1,1,,3,,1,2,2,3,,1,2,1,,3,1485,
6/4/2025 17:12,6/4/2025 17:23,100,671,1,6/4/2025 17:23,4,,I will not use AI to answer this survey,0,0,21.791,0,70,"Giving universal basic income to all citizens is financially unfeasible. The money will have to come from somewhere and since government gets most of its money from the citizens, taxes will have to be raised to pay for it. It doesn't make sense to take the money from the people only to give it back in this way. ",35,3,5,4,4,2,3,5,2,1,a bad idea,opposes,against,,A,A,B,test,control,test,,,1,,1,,,1,,1,1,,,1,3,,1,2,3,2,1,,2,,1,3,1494,
6/5/2025 17:28,6/5/2025 17:32,100,280,1,6/5/2025 17:32,4,,I will not use AI to answer this survey,0,0,28.124,0,0,People won't have to worry about how to make their expenses.  Now they can concentrate on bettering themselves. The government will always provide and pay for their day to day expenses.,0,4,4,3,4,3,4,3,5,3,a good idea,supports,in support,,B,B,B,control,control,test,,,,1,,1,,1,1,,1,,,1,2,1,,3,2,3,1,,2,,1,3,1501,
6/4/2025 17:56,6/4/2025 18:01,100,305,1,6/4/2025 18:01,4,,I will not use AI to answer this survey,0,0,6.869,0,89,"The country would go into a recession and would have high inflation, people will fight over wealth. Medicaid and medicare will be affected by this change. ",59,6,6,3,6,5,6,5,2,6,a bad idea,opposes,against,,A,A,A,control,control,test,,,1,,1,,1,,1,,1,,,1,2,1,,3,3,2,1,,2,,1,3,1502,
6/4/2025 17:02,6/4/2025 17:09,100,441,1,6/4/2025 17:09,4,,I will not use AI to answer this survey,0,0,6.054,0,0,It would allow everyone to have enough for the basic necessities and level the playing field. It would prevent poverty at the most basic level and give everyone enough to eat and live with dignity. ,0,7,5,4,6,1,1,4,5,3,a good idea,supports,in support,,A,A,B,control,control,control,,,1,,1,,,1,1,,1,,1,,3,1,,2,2,3,1,,2,1,,3,1507,
6/4/2025 18:51,6/4/2025 19:03,100,736,1,6/4/2025 19:03,4,,I will not use AI to answer this survey,0,0,42.162,0,50,"The truth is, I have not educated myself enough on the matter to have a competent view on the matter of UBI. I feel like I such an endeavor might come with negative consequences that I have not thought about as someone who is uneducated on the matter. Would people decide that less needs to be met? Does the bare minimum become lowered? What will it do to the competitive spirit that drives this country? Without evidence that this would better our society, I can not say that I would be in favor of UBI.",50,4,4,2,4,2,2,4,2,4,a bad idea,opposes,against,,A,B,A,test,control,control,,1,1,,,1,1,,,1,1,,1,,3,,1,2,2,3,1,,2,1,,3,1508,
6/5/2025 15:58,6/5/2025 16:03,100,289,1,6/5/2025 16:03,4,,I will not use AI to answer this survey,0,0,14.182,0,100,"Universal income would be a difficult and expensive policy to roll out to all individuals. To implement, it would require reducing spending in other important areas that are designed to protect and support citizens.",100,3,4,5,3,1,1,2,2,4,a bad idea,opposes,against,,A,B,A,control,test,control,,,1,,,1,1,,1,,,1,1,,2,1,,3,2,3,,1,2,1,,3,1509,
6/5/2025 10:58,6/5/2025 11:02,100,262,1,6/5/2025 11:02,4,,I will not use AI to answer this survey,0,0,13.734,0,100,I think it can be bad for people who already have enough money. It's much better if the money just goes to people in need and who don't have much.,100,6,4,5,4,3,3,7,5,7,a bad idea,opposes,against,,A,A,A,control,test,control,,,1,,1,,1,,1,,,1,1,,2,1,,3,2,3,,1,2,1,,3,1511,
6/5/2025 6:19,6/5/2025 6:30,100,662,1,6/5/2025 6:30,4,,I will not use AI to answer this survey,0,0,139.342,0,21,It would give all citizens equality and equal access to all basic needs.  It would also decrease economic classes that can sometimes cause a controversy in politics and other things.,24,6,5,6,6,2,2,2,5,2,a good idea,supports,in support,,B,B,B,control,test,test,,,,1,,1,,1,1,,,1,,1,2,1,,3,2,3,,1,2,,1,3,1513,
6/4/2025 18:10,6/4/2025 18:13,100,225,1,6/4/2025 18:13,4,,I will not use AI to answer this survey,0,0,9.627,0,0,"There are several advantages to the Universal basic income system. One advantage might be that people would have better nutrition and medical services and would not become as unhealthy, therefore not creating a stain on the resources here.",3,6,6,5,6,4,4,4,4,4,a good idea,supports,in support,,A,A,B,test,test,test,,,1,,1,,,1,,1,,1,,1,3,,1,2,3,2,,1,2,,1,3,1514,
6/4/2025 16:56,6/4/2025 17:03,100,419,1,6/4/2025 17:03,4,,I will not use AI to answer this survey,2.979,62.802,63.098,3,81,Universal basic income can be bad in that it stifles work ethics and some people might not want to work which will disengage the economy. To provide something for free can make certain groups believe that they deserve things without working for it. This can lead to the economy not being stimulated since funds are just serving to pay for the basics. It can also create some people to steal from vulnerable people since they feel it's their right since it was free.,71,5,5,5,4,1,1,1,1,1,a bad idea,opposes,against,,A,B,B,test,test,control,,,1,,,1,,1,,1,,1,1,,2,,1,3,3,2,,1,3,1,,2,1515,
6/4/2025 17:10,6/4/2025 17:17,100,444,1,6/4/2025 17:17,4,,I will not use AI to answer this survey,0,0,98.552,0,42,It would gurantee that all Americans have some amount of income to support their daily lives. This could be a major benefit fior society and the overall economy.,45,3,2,5,6,1,1,3,1,1,a good idea,supports,in support,,A,A,A,test,test,control,,,1,,1,,1,,,1,,1,1,,3,,1,2,3,2,,1,3,1,,2,1516,
6/4/2025 16:36,6/4/2025 16:42,100,322,1,6/4/2025 16:42,4,,I will not use AI to answer this survey,0,0,39.099,0,73,I think universal basic income is bad because it makes people solely reliant on the government and makes people not be independent for themselves,68,5,4,6,4,5,4,4,5,5,a bad idea,opposes,against,,A,B,A,test,test,test,,,1,,,1,1,,,1,,1,,1,3,,1,2,2,3,,1,3,,1,2,1522,
6/4/2025 18:01,6/4/2025 18:11,100,590,1,6/4/2025 18:11,4,,I will not use AI to answer this survey,0,0,46.467,0,100,"Universal Income may be too expensive. It may not be possible to recoup the added expense from other programs, complicating things as they are. A higher tax in certain areas may need to be implemented, causing negative opinions and protest by citizens from which the higher taxes may affect.",90,6,6,5,6,2,2,5,6,4,a bad idea,opposes,against,,B,B,B,control,control,control,,,,1,,1,,1,1,,1,,1,,2,1,,3,3,2,1,,3,1,,2,1524,
6/5/2025 18:39,6/5/2025 18:44,100,312,1,6/5/2025 18:44,4,,I will not use AI to answer this survey,0,0,30.535,0,86,"America has always been the ""land of opportunity"".  Each person can work hard to achieve their dream and may not work as hard if they are ""given"" expenses.",86,5,6,7,2,1,1,2,6,2,a bad idea,opposes,against,,B,B,A,control,test,control,,,,1,,1,1,,1,,,1,1,,2,1,,3,2,3,,1,3,1,,2,1527,
6/4/2025 16:38,6/4/2025 16:47,100,504,1,6/4/2025 16:47,4,,I will not use AI to answer this survey,0,0,28.471,0,80,"Universal basic income is a bad idea as it will give everyone a paycheck regardless of what they make. This means that no one will work hard, everyone will have basic needs met.  This would increase unemployment and be bad for our country. If no one worked, who would make the money that would be used as the basis for funding such a program? Why would this work?",86,6,5,7,5,1,1,2,4,4,a bad idea,opposes,against,,A,B,A,control,test,test,,,1,,,1,1,,1,,,1,,1,2,1,,3,3,2,,1,3,,1,2,1532,
6/4/2025 17:21,6/4/2025 17:34,100,774,1,6/4/2025 17:34,4,,I will not use AI to answer this survey,19.005,19.005,24.601,1,9,"A universal basic income could guarantee that all citizens were able to have their basic needs covered. This initiative could also possibly reduce homelessness and lower income families from struggling to meet basic needs so much, and maybe even alleviate the housing and rent struggles the country has been having recently.",10,6,3,6,2,1,2,6,6,5,a good idea,supports,in support,,B,A,B,test,test,test,,,,1,1,,,1,,1,,1,,1,2,,1,3,2,3,,1,3,,1,2,1535,
6/6/2025 16:46,6/6/2025 16:49,100,156,1,6/6/2025 16:49,4,,I will not use AI to answer this survey,0,0,12.535,0,90,"If it is hard to support and fund UBI, and it cuts into similar programs, perhaps those people on those programs might've been getting better support (food stamps etc) than they'll get with UBI.",90,7,7,4,4,4,4,2,4,4,a bad idea,opposes,against,,A,A,A,control,control,test,,,1,,1,,1,,1,,1,,,1,3,1,,2,2,3,1,,3,,1,2,1538,
6/4/2025 16:49,6/4/2025 16:53,100,246,1,6/4/2025 16:53,4,,I will not use AI to answer this survey,0,0,24.05,0,0,It would allow people to get out of poverty and try to earn more money. they could try and save money and set themselves up for a better future.,0,5,4,2,6,2,1,7,5,6,a good idea,supports,in support,,A,A,A,control,control,test,,,1,,1,,1,,1,,1,,,1,2,1,,3,2,3,1,,3,,1,2,1542,
6/5/2025 0:05,6/5/2025 0:12,100,437,1,6/5/2025 0:12,4,,I will not use AI to answer this survey,0,0,27.44,0,100,I think that one argument against this universal basic income is that it would lead to increased taxation. This guaranteed income may reduce motivation to work and weaken the economy. ,100,4,4,2,4,5,7,4,3,4,a bad idea,opposes,against,,B,B,B,control,test,control,,,,1,,1,,1,1,,,1,1,,3,1,,2,3,2,,1,3,1,,2,1544,
